iter	Passed	Remaining
11633	1340771	964147
11634	1340889	964034
11635	1341016	963927
11636	1341128	963809
11637	1341235	963688
11638	1341348	963572
11639	1341468	963459
11640	1341594	963352
11641	1341696	963227
11642	1341809	963111
11643	1341919	962992
11644	1342043	962883
11645	1342161	962769
11646	1342282	962658
11647	1342397	962543
11648	1342518	962431
11649	1342642	962322
11650	1342760	962209
11651	1342867	962088
11652	1342991	961979
11653	1343115	961870
11654	1343236	961759
11655	1343357	961648
11656	1343480	961538
11657	1343603	961429
11658	1343717	961312
11659	1343839	961202
11660	1343956	961088
11661	1344083	960982
11662	1344200	960867
11663	1344329	960762
11664	1344449	960650
11665	1344570	960539
11666	1344682	960421
11667	1344794	960304
11668	1344912	960190
11669	1345022	960071
11670	1345146	959962
11671	1345269	959852
11672	1345387	959739
11673	1345512	959631
11674	1345635	959521
11675	1345759	959412
11676	1345884	959304
11677	1346009	959195
11678	1346116	959074
11679	1346233	958960
11680	1346359	958853
11681	1346478	958740
11682	1346573	958610
11683	1346689	958496
11684	1346799	958377
11685	1346919	958265
11686	1347043	958156
11687	1347151	958035
11688	1347273	957925
11689	1347379	957803
11690	1347503	957694
11691	1347621	957581
11692	1347737	957466
11693	1347857	957354
11694	1347980	957244
11695	1348096	957130
11696	1348216	957018
11697	1348339	956908
11698	1348461	956797
11699	1348579	956684
11700	1348700	956573
11701	1348819	956460
11702	1348935	956346
11703	1349061	956238
11704	1349169	956118
11705	1349279	955999
11706	1349401	955888
11707	1349516	955773
11708	1349638	955662
11709	1349751	955545
11710	1349865	955429
11711	1349985	955317
11712	1350107	955207
11713	1350228	955096
11714	1350348	954983
11715	1350470	954873
11716	1350581	954755
11717	1350697	954640
11718	1350805	954519
11719	1350926	954408
11720	1351053	954301
11721	1351170	954188
11722	1351275	954065
11723	1351395	953953
11724	1351492	953824
11725	1351597	953702
11726	1351707	953583
11727	1351825	953470
11728	1351945	953358
11729	1352065	953246
11730	1352191	953139
11731	1352314	953029
11732	1352440	952921
11733	1352563	952811
11734	1352688	952703
11735	1352811	952593
11736	1352918	952471
11737	1353040	952361
11738	1353151	952243
11739	1353268	952129
11740	1353387	952016
11741	1353494	951895
11742	1353607	951778
11743	1353724	951664
11744	1353850	951556
11745	1353967	951442
11746	1354063	951313
11747	1354177	951197
11748	1354300	951087
11749	1354398	950960
11750	1354510	950843
11751	1354613	950719
11752	1354723	950600
11753	1354839	950485
11754	1354952	950368
11755	1355074	950257
11756	1355193	950145
11757	1355312	950032
11758	1355427	949917
11759	1355540	949800
11760	1355653	949683
11761	1355775	949573
11762	1355885	949453
11763	1356008	949344
11764	1356124	949229
11765	1356250	949121
11766	1356370	949009
11767	1356492	948899
11768	1356597	948776
11769	1356710	948659
11770	1356835	948551
11771	1356959	948442
11772	1357068	948322
11773	1357194	948215
11774	1357316	948104
11775	1357430	947987
11776	1357541	947869
11777	1357645	947746
11778	1357771	947639
11779	1357890	947526
11780	1358000	947407
11781	1358113	947290
11782	1358231	947177
11783	1358351	947065
11784	1358476	946956
11785	1358603	946849
11786	1358719	946734
11787	1358820	946609
11788	1358914	946479
11789	1359037	946369
11790	1359158	946258
11791	1359285	946151
11792	1359401	946036
11793	1359513	945919
11794	1359627	945802
11795	1359749	945691
11796	1359848	945565
11797	1359965	945451
11798	1360085	945339
11799	1360194	945220
11800	1360315	945108
11801	1360429	944992
11802	1360538	944873
11803	1360660	944762
11804	1360782	944651
11805	1360909	944544
11806	1361035	944436
11807	1361155	944324
11808	1361266	944206
11809	1361385	944093
11810	1361510	943985
11811	1361625	943869
11812	1361751	943761
11813	1361863	943644
11814	1361990	943536
11815	1362115	943428
11816	1362218	943305
11817	1362317	943178
11818	1362437	943066
11819	1362551	942949
11820	1362667	942835
11821	1362790	942725
11822	1362912	942614
11823	1363038	942507
11824	1363156	942393
11825	1363278	942282
11826	1363382	942159
11827	1363488	942038
11828	1363612	941929
11829	1363718	941807
11830	1363818	941681
11831	1363935	941567
11832	1364058	941457
11833	1364177	941344
11834	1364298	941233
11835	1364410	941116
11836	1364529	941002
11837	1364647	940890
11838	1364769	940779
11839	1364897	940672
11840	1365014	940558
11841	1365112	940431
11842	1365225	940314
11843	1365348	940204
11844	1365459	940086
11845	1365575	939971
11846	1365691	939856
11847	1365797	939734
11848	1365912	939619
11849	1366020	939499
11850	1366135	939384
11851	1366257	939273
11852	1366375	939160
11853	1366496	939048
11854	1366612	938933
11855	1366735	938823
11856	1366861	938715
11857	1366968	938594
11858	1367078	938475
11859	1367189	938357
11860	1367312	938248
11861	1367420	938127
11862	1367526	938005
11863	1367642	937891
11864	1367762	937779
11865	1367881	937666
11866	1367998	937551
11867	1368118	937439
11868	1368239	937329
11869	1368353	937212
11870	1368475	937101
11871	1368596	936990
11872	1368716	936878
11873	1368841	936769
11874	1368956	936654
11875	1369076	936542
11876	1369199	936432
11877	1369319	936320
11878	1369432	936203
11879	1369531	936077
11880	1369647	935962
11881	1369773	935854
11882	1369894	935742
11883	1370017	935633
11884	1370126	935513
11885	1370244	935399
11886	1370352	935279
11887	1370447	935150
11888	1370565	935037
11889	1370684	934924
11890	1370796	934806
11891	1370913	934692
11892	1371026	934575
11893	1371130	934452
11894	1371248	934339
11895	1371372	934229
11896	1371480	934109
11897	1371598	933996
11898	1371712	933880
11899	1371833	933768
11900	1371952	933656
11901	1372070	933542
11902	1372182	933425
11903	1372302	933313
11904	1372421	933200
11905	1372546	933091
11906	1372665	932978
11907	1372785	932866
11908	1372901	932752
11909	1373012	932634
11910	1373135	932524
11911	1373248	932407
11912	1373374	932298
11913	1373495	932187
11914	1373621	932079
11915	1373745	931970
11916	1373864	931857
11917	1373984	931745
11918	1374109	931636
11919	1374228	931524
11920	1374345	931409
11921	1374464	931296
11922	1374584	931184
11923	1374705	931073
11924	1374824	930961
11925	1374940	930845
11926	1375052	930728
11927	1375170	930614
11928	1375286	930500
11929	1375401	930385
11930	1375511	930265
11931	1375633	930155
11932	1375748	930039
11933	1375869	929928
11934	1375977	929807
11935	1376087	929689
11936	1376208	929577
11937	1376327	929465
11938	1376442	929349
11939	1376553	929231
11940	1376674	929119
11941	1376789	929004
11942	1376908	928891
11943	1377034	928783
11944	1377155	928672
11945	1377273	928558
11946	1377395	928447
11947	1377514	928335
11948	1377642	928228
11949	1377757	928112
11950	1377855	927985
11951	1377954	927859
11952	1378066	927742
11953	1378175	927622
11954	1378297	927512
11955	1378415	927398
11956	1378538	927287
11957	1378661	927177
11958	1378770	927058
11959	1378883	926941
11960	1378999	926826
11961	1379120	926715
11962	1379239	926602
11963	1379357	926489
11964	1379455	926362
11965	1379573	926248
11966	1379696	926139
11967	1379817	926027
11968	1379927	925908
11969	1380048	925797
11970	1380163	925681
11971	1380277	925565
11972	1380400	925455
11973	1380511	925336
11974	1380630	925223
11975	1380741	925105
11976	1380869	924998
11977	1380987	924885
11978	1381105	924772
11979	1381215	924653
11980	1381332	924539
11981	1381455	924429
11982	1381567	924311
11983	1381689	924200
11984	1381809	924088
11985	1381933	923979
11986	1382050	923864
11987	1382172	923754
11988	1382301	923647
11989	1382428	923540
11990	1382552	923431
11991	1382677	923322
11992	1382798	923210
11993	1382923	923101
11994	1383042	922989
11995	1383159	922874
11996	1383277	922761
11997	1383402	922652
11998	1383519	922538
11999	1383642	922428
12000	1383758	922313
12001	1383871	922196
12002	1383998	922089
12003	1384124	921980
12004	1384238	921865
12005	1384357	921751
12006	1384457	921626
12007	1384573	921511
12008	1384695	921400
12009	1384820	921292
12010	1384926	921170
12011	1385052	921061
12012	1385176	920952
12013	1385292	920838
12014	1385407	920722
12015	1385527	920610
12016	1385647	920498
12017	1385769	920387
12018	1385891	920276
12019	1386008	920162
12020	1386116	920042
12021	1386236	919929
12022	1386357	919818
12023	1386459	919694
12024	1386576	919579
12025	1386701	919470
12026	1386828	919363
12027	1386949	919251
12028	1387075	919143
12029	1387183	919023
12030	1387313	918917
12031	1387428	918802
12032	1387531	918679
12033	1387654	918568
12034	1387776	918457
12035	1387896	918345
12036	1388011	918229
12037	1388124	918112
12038	1388229	917991
12039	1388338	917871
12040	1388463	917762
12041	1388570	917641
12042	1388678	917522
12043	1388799	917410
12044	1388923	917300
12045	1389046	917190
12046	1389159	917073
12047	1389279	916961
12048	1389389	916842
12049	1389497	916722
12050	1389600	916599
12051	1389720	916487
12052	1389830	916368
12053	1389927	916240
12054	1390050	916130
12055	1390158	916010
12056	1390286	915903
12057	1390395	915784
12058	1390519	915674
12059	1390640	915562
12060	1390759	915449
12061	1390876	915335
12062	1390996	915223
12063	1391118	915112
12064	1391242	915002
12065	1391359	914888
12066	1391484	914779
12067	1391590	914658
12068	1391708	914544
12069	1391822	914428
12070	1391936	914312
12071	1392058	914201
12072	1392180	914090
12073	1392296	913975
12074	1392397	913851
12075	1392519	913740
12076	1392640	913628
12077	1392763	913517
12078	1392879	913403
12079	1392990	913284
12080	1393096	913163
12081	1393209	913047
12082	1393326	912932
12083	1393442	912817
12084	1393552	912698
12085	1393666	912582
12086	1393783	912468
12087	1393907	912358
12088	1394036	912252
12089	1394164	912145
12090	1394268	912022
12091	1394372	911900
12092	1394490	911786
12093	1394609	911673
12094	1394725	911558
12095	1394840	911443
12096	1394961	911331
12097	1395082	911220
12098	1395203	911108
12099	1395309	910987
12100	1395439	910881
12101	1395546	910760
12102	1395669	910650
12103	1395794	910541
12104	1395919	910432
12105	1396008	910299
12106	1396118	910181
12107	1396231	910064
12108	1396349	909950
12109	1396467	909836
12110	1396582	909721
12111	1396703	909609
12112	1396823	909498
12113	1396930	909377
12114	1397050	909264
12115	1397167	909150
12116	1397283	909035
12117	1397409	908927
12118	1397534	908818
12119	1397646	908700
12120	1397763	908586
12121	1397889	908477
12122	1398013	908368
12123	1398137	908258
12124	1398260	908148
12125	1398381	908036
12126	1398503	907926
12127	1398614	907807
12128	1398736	907696
12129	1398843	907576
12130	1398958	907460
12131	1399063	907338
12132	1399173	907219
12133	1399284	907101
12134	1399409	906992
12135	1399535	906884
12136	1399652	906769
12137	1399768	906655
12138	1399886	906541
12139	1400011	906432
12140	1400135	906322
12141	1400254	906209
12142	1400381	906102
12143	1400506	905993
12144	1400628	905882
12145	1400751	905771
12146	1400872	905660
12147	1400997	905551
12148	1401109	905433
12149	1401223	905317
12150	1401349	905208
12151	1401460	905090
12152	1401576	904975
12153	1401697	904864
12154	1401821	904754
12155	1401944	904644
12156	1402063	904531
12157	1402171	904410
12158	1402293	904299
12159	1402416	904189
12160	1402536	904077
12161	1402659	903966
12162	1402775	903852
12163	1402896	903740
12164	1403012	903625
12165	1403139	903517
12166	1403257	903403
12167	1403374	903289
12168	1403499	903180
12169	1403604	903058
12170	1403717	902941
12171	1403839	902830
12172	1403967	902723
12173	1404091	902613
12174	1404209	902499
12175	1404326	902386
12176	1404435	902266
12177	1404553	902153
12178	1404668	902037
12179	1404783	901921
12180	1404908	901812
12181	1405034	901704
12182	1405159	901594
12183	1405277	901481
12184	1405404	901373
12185	1405527	901263
12186	1405648	901151
12187	1405758	901032
12188	1405877	900919
12189	1406000	900809
12190	1406119	900695
12191	1406243	900586
12192	1406369	900477
12193	1406471	900353
12194	1406596	900244
12195	1406714	900131
12196	1406839	900022
12197	1406965	899913
12198	1407090	899804
12199	1407216	899695
12200	1407330	899579
12201	1407446	899464
12202	1407552	899343
12203	1407648	899215
12204	1407763	899100
12205	1407890	898991
12206	1408005	898876
12207	1408123	898762
12208	1408236	898645
12209	1408356	898534
12210	1408480	898423
12211	1408595	898308
12212	1408716	898196
12213	1408815	898071
12214	1408931	897955
12215	1409053	897844
12216	1409171	897731
12217	1409289	897617
12218	1409386	897490
12219	1409507	897378
12220	1409625	897265
12221	1409748	897154
12222	1409858	897036
12223	1409974	896921
12224	1410088	896804
12225	1410201	896687
12226	1410316	896572
12227	1410430	896455
12228	1410543	896339
12229	1410651	896219
12230	1410773	896107
12231	1410886	895991
12232	1410996	895872
12233	1411115	895759
12234	1411233	895645
12235	1411343	895527
12236	1411464	895415
12237	1411588	895305
12238	1411712	895195
12239	1411829	895081
12240	1411959	894975
12241	1412073	894859
12242	1412196	894748
12243	1412305	894629
12244	1412423	894515
12245	1412538	894400
12246	1412664	894291
12247	1412779	894175
12248	1412898	894062
12249	1413013	893947
12250	1413127	893831
12251	1413244	893716
12252	1413363	893603
12253	1413486	893493
12254	1413613	893385
12255	1413736	893274
12256	1413850	893158
12257	1413969	893045
12258	1414077	892925
12259	1414199	892814
12260	1414320	892702
12261	1414441	892590
12262	1414560	892477
12263	1414688	892370
12264	1414805	892256
12265	1414920	892140
12266	1415046	892031
12267	1415158	891914
12268	1415280	891803
12269	1415403	891692
12270	1415518	891577
12271	1415639	891465
12272	1415763	891355
12273	1415884	891243
12274	1415994	891124
12275	1416113	891011
12276	1416220	890891
12277	1416339	890777
12278	1416450	890660
12279	1416571	890547
12280	1416689	890434
12281	1416808	890321
12282	1416933	890211
12283	1417051	890098
12284	1417167	889983
12285	1417275	889863
12286	1417395	889751
12287	1417518	889640
12288	1417640	889529
12289	1417757	889415
12290	1417869	889297
12291	1417980	889179
12292	1418104	889069
12293	1418219	888953
12294	1418329	888835
12295	1418456	888727
12296	1418580	888617
12297	1418705	888508
12298	1418830	888398
12299	1418951	888286
12300	1419070	888173
12301	1419186	888058
12302	1419304	887945
12303	1419421	887830
12304	1419535	887714
12305	1419659	887604
12306	1419781	887493
12307	1419891	887374
12308	1419991	887249
12309	1420113	887138
12310	1420221	887018
12311	1420342	886906
12312	1420466	886796
12313	1420581	886681
12314	1420693	886563
12315	1420791	886437
12316	1420891	886312
12317	1421010	886199
12318	1421117	886078
12319	1421228	885960
12320	1421350	885849
12321	1421476	885740
12322	1421597	885628
12323	1421711	885512
12324	1421829	885398
12325	1421953	885288
12326	1422066	885172
12327	1422188	885060
12328	1422309	884948
12329	1422425	884834
12330	1422540	884718
12331	1422663	884607
12332	1422783	884495
12333	1422891	884375
12334	1423000	884256
12335	1423123	884145
12336	1423249	884036
12337	1423373	883926
12338	1423491	883813
12339	1423611	883700
12340	1423720	883580
12341	1423841	883469
12342	1423962	883357
12343	1424084	883246
12344	1424194	883127
12345	1424310	883012
12346	1424432	882901
12347	1424541	882781
12348	1424659	882668
12349	1424784	882558
12350	1424905	882446
12351	1425031	882338
12352	1425147	882223
12353	1425242	882095
12354	1425362	881982
12355	1425468	881861
12356	1425591	881750
12357	1425717	881642
12358	1425820	881519
12359	1425943	881408
12360	1426069	881299
12361	1426188	881186
12362	1426314	881077
12363	1426440	880968
12364	1426548	880849
12365	1426675	880740
12366	1426789	880624
12367	1426911	880513
12368	1427023	880395
12369	1427115	880266
12370	1427227	880148
12371	1427353	880039
12372	1427463	879921
12373	1427587	879811
12374	1427711	879701
12375	1427836	879591
12376	1427956	879479
12377	1428077	879367
12378	1428197	879254
12379	1428313	879139
12380	1428425	879022
12381	1428546	878910
12382	1428662	878795
12383	1428779	878681
12384	1428901	878569
12385	1428998	878443
12386	1429114	878328
12387	1429223	878208
12388	1429337	878092
12389	1429453	877977
12390	1429568	877861
12391	1429694	877752
12392	1429807	877636
12393	1429917	877517
12394	1430042	877407
12395	1430139	877281
12396	1430252	877164
12397	1430376	877054
12398	1430495	876941
12399	1430606	876823
12400	1430717	876705
12401	1430838	876593
12402	1430958	876480
12403	1431080	876369
12404	1431187	876248
12405	1431298	876130
12406	1431416	876017
12407	1431540	875907
12408	1431664	875797
12409	1431773	875677
12410	1431891	875564
12411	1432010	875450
12412	1432138	875343
12413	1432246	875223
12414	1432371	875113
12415	1432481	874995
12416	1432590	874875
12417	1432702	874758
12418	1432804	874635
12419	1432916	874517
12420	1433039	874406
12421	1433144	874285
12422	1433268	874174
12423	1433392	874064
12424	1433517	873955
12425	1433615	873829
12426	1433736	873717
12427	1433859	873606
12428	1433986	873498
12429	1434103	873383
12430	1434228	873274
12431	1434348	873162
12432	1434451	873039
12433	1434576	872929
12434	1434702	872820
12435	1434825	872710
12436	1434942	872595
12437	1435060	872481
12438	1435171	872363
12439	1435289	872249
12440	1435412	872138
12441	1435528	872024
12442	1435651	871913
12443	1435778	871804
12444	1435887	871685
12445	1436007	871573
12446	1436112	871451
12447	1436238	871342
12448	1436356	871228
12449	1436466	871110
12450	1436592	871001
12451	1436699	870881
12452	1436817	870766
12453	1436928	870649
12454	1437047	870536
12455	1437169	870424
12456	1437290	870312
12457	1437412	870200
12458	1437520	870081
12459	1437643	869970
12460	1437767	869860
12461	1437882	869744
12462	1438002	869632
12463	1438125	869521
12464	1438241	869406
12465	1438355	869289
12466	1438469	869174
12467	1438586	869059
12468	1438713	868951
12469	1438828	868835
12470	1438952	868725
12471	1439070	868611
12472	1439186	868496
12473	1439312	868387
12474	1439437	868278
12475	1439556	868164
12476	1439680	868054
12477	1439799	867941
12478	1439904	867819
12479	1440006	867696
12480	1440129	867585
12481	1440245	867470
12482	1440365	867357
12483	1440488	867247
12484	1440611	867135
12485	1440739	867028
12486	1440862	866917
12487	1440982	866805
12488	1441108	866695
12489	1441232	866585
12490	1441351	866472
12491	1441468	866358
12492	1441586	866244
12493	1441705	866130
12494	1441832	866022
12495	1441958	865913
12496	1442085	865805
12497	1442203	865691
12498	1442314	865573
12499	1442429	865457
12500	1442551	865346
12501	1442673	865234
12502	1442791	865120
12503	1442908	865006
12504	1443030	864895
12505	1443152	864783
12506	1443262	864665
12507	1443379	864550
12508	1443506	864442
12509	1443620	864326
12510	1443726	864204
12511	1443845	864091
12512	1443961	863976
12513	1444078	863861
12514	1444181	863739
12515	1444308	863630
12516	1444403	863503
12517	1444516	863386
12518	1444642	863277
12519	1444757	863162
12520	1444881	863051
12521	1445000	862938
12522	1445127	862829
12523	1445248	862717
12524	1445369	862605
12525	1445486	862491
12526	1445601	862375
12527	1445725	862265
12528	1445841	862150
12529	1445946	862029
12530	1446054	861909
12531	1446172	861795
12532	1446291	861681
12533	1446419	861574
12534	1446534	861458
12535	1446653	861344
12536	1446770	861230
12537	1446891	861118
12538	1447008	861004
12539	1447110	860880
12540	1447233	860769
12541	1447346	860652
12542	1447468	860541
12543	1447588	860428
12544	1447706	860315
12545	1447818	860197
12546	1447935	860083
12547	1448052	859968
12548	1448167	859853
12549	1448288	859740
12550	1448404	859626
12551	1448523	859512
12552	1448651	859404
12553	1448758	859284
12554	1448879	859172
12555	1448999	859059
12556	1449121	858948
12557	1449240	858834
12558	1449359	858721
12559	1449482	858610
12560	1449601	858497
12561	1449706	858375
12562	1449828	858264
12563	1449947	858150
12564	1450060	858033
12565	1450156	857907
12566	1450280	857796
12567	1450394	857680
12568	1450514	857568
12569	1450636	857456
12570	1450757	857344
12571	1450871	857228
12572	1450998	857119
12573	1451115	857005
12574	1451236	856893
12575	1451348	856775
12576	1451473	856666
12577	1451578	856544
12578	1451690	856427
12579	1451807	856312
12580	1451927	856199
12581	1452043	856084
12582	1452164	855972
12583	1452284	855860
12584	1452407	855749
12585	1452525	855635
12586	1452646	855523
12587	1452769	855412
12588	1452888	855298
12589	1453004	855183
12590	1453119	855067
12591	1453226	854947
12592	1453349	854836
12593	1453469	854724
12594	1453596	854615
12595	1453716	854502
12596	1453841	854393
12597	1453967	854283
12598	1454084	854169
12599	1454200	854054
12600	1454320	853941
12601	1454440	853829
12602	1454551	853710
12603	1454673	853599
12604	1454794	853487
12605	1454915	853374
12606	1455036	853263
12607	1455163	853154
12608	1455286	853043
12609	1455405	852930
12610	1455524	852816
12611	1455639	852700
12612	1455759	852588
12613	1455884	852478
12614	1455996	852360
12615	1456112	852245
12616	1456222	852127
12617	1456326	852005
12618	1456451	851895
12619	1456566	851779
12620	1456692	851670
12621	1456810	851556
12622	1456936	851447
12623	1457057	851335
12624	1457177	851222
12625	1457281	851100
12626	1457401	850987
12627	1457525	850877
12628	1457652	850768
12629	1457776	850658
12630	1457898	850546
12631	1458013	850431
12632	1458126	850313
12633	1458232	850193
12634	1458357	850083
12635	1458458	849959
12636	1458566	849839
12637	1458682	849724
12638	1458797	849609
12639	1458907	849490
12640	1459033	849380
12641	1459157	849270
12642	1459273	849155
12643	1459392	849042
12644	1459515	848931
12645	1459631	848816
12646	1459745	848700
12647	1459868	848588
12648	1459990	848477
12649	1460109	848363
12650	1460229	848251
12651	1460341	848133
12652	1460458	848019
12653	1460576	847905
12654	1460694	847791
12655	1460818	847681
12656	1460926	847561
12657	1461042	847446
12658	1461157	847330
12659	1461279	847219
12660	1461396	847104
12661	1461511	846988
12662	1461623	846871
12663	1461732	846752
12664	1461843	846634
12665	1461965	846522
12666	1462091	846413
12667	1462213	846301
12668	1462332	846188
12669	1462457	846078
12670	1462578	845966
12671	1462699	845853
12672	1462816	845739
12673	1462933	845624
12674	1463050	845510
12675	1463167	845395
12676	1463272	845274
12677	1463385	845157
12678	1463508	845046
12679	1463632	844936
12680	1463743	844818
12681	1463865	844706
12682	1463985	844593
12683	1464096	844475
12684	1464216	844363
12685	1464327	844244
12686	1464440	844128
12687	1464558	844013
12688	1464680	843902
12689	1464803	843791
12690	1464931	843683
12691	1465054	843572
12692	1465167	843455
12693	1465281	843339
12694	1465397	843223
12695	1465519	843112
12696	1465637	842998
12697	1465755	842884
12698	1465851	842758
12699	1465974	842646
12700	1466098	842536
12701	1466204	842415
12702	1466321	842301
12703	1466432	842183
12704	1466533	842059
12705	1466642	841940
12706	1466764	841828
12707	1466889	841718
12708	1466995	841597
12709	1467113	841483
12710	1467229	841368
12711	1467350	841256
12712	1467474	841145
12713	1467592	841031
12714	1467713	840919
12715	1467829	840804
12716	1467941	840687
12717	1468053	840569
12718	1468168	840454
12719	1468292	840343
12720	1468414	840231
12721	1468527	840114
12722	1468638	839996
12723	1468765	839888
12724	1468886	839776
12725	1469005	839662
12726	1469127	839550
12727	1469246	839437
12728	1469360	839321
12729	1469481	839208
12730	1469593	839091
12731	1469709	838976
12732	1469832	838865
12733	1469947	838749
12734	1470056	838630
12735	1470164	838510
12736	1470284	838397
12737	1470399	838282
12738	1470519	838169
12739	1470638	838055
12740	1470750	837938
12741	1470871	837826
12742	1470994	837715
12743	1471118	837604
12744	1471231	837487
12745	1471354	837377
12746	1471471	837262
12747	1471593	837150
12748	1471705	837033
12749	1471819	836916
12750	1471931	836799
12751	1472055	836689
12752	1472175	836576
12753	1472297	836464
12754	1472424	836355
12755	1472544	836242
12756	1472659	836126
12757	1472784	836016
12758	1472906	835905
12759	1473019	835788
12760	1473130	835670
12761	1473241	835552
12762	1473365	835442
12763	1473483	835328
12764	1473600	835213
12765	1473723	835102
12766	1473845	834990
12767	1473968	834879
12768	1474095	834770
12769	1474215	834657
12770	1474329	834541
12771	1474447	834427
12772	1474569	834315
12773	1474695	834205
12774	1474808	834089
12775	1474925	833974
12776	1475038	833857
12777	1475155	833743
12778	1475252	833617
12779	1475377	833507
12780	1475492	833391
12781	1475616	833281
12782	1475744	833172
12783	1475852	833053
12784	1475953	832929
12785	1476072	832815
12786	1476193	832703
12787	1476303	832585
12788	1476421	832471
12789	1476538	832356
12790	1476650	832239
12791	1476771	832126
12792	1476890	832013
12793	1477012	831902
12794	1477132	831789
12795	1477244	831671
12796	1477366	831559
12797	1477488	831448
12798	1477601	831331
12799	1477727	831221
12800	1477844	831107
12801	1477972	830998
12802	1478092	830885
12803	1478214	830773
12804	1478333	830660
12805	1478454	830548
12806	1478572	830434
12807	1478669	830308
12808	1478797	830200
12809	1478904	830080
12810	1479028	829969
12811	1479128	829845
12812	1479239	829727
12813	1479357	829612
12814	1479471	829497
12815	1479583	829379
12816	1479707	829269
12817	1479829	829157
12818	1479949	829043
12819	1480056	828924
12820	1480176	828810
12821	1480283	828691
12822	1480402	828577
12823	1480517	828462
12824	1480632	828345
12825	1480735	828223
12826	1480851	828108
12827	1480954	827986
12828	1481076	827874
12829	1481189	827757
12830	1481303	827641
12831	1481421	827527
12832	1481543	827415
12833	1481661	827301
12834	1481789	827192
12835	1481915	827083
12836	1482042	826974
12837	1482156	826858
12838	1482267	826740
12839	1482382	826624
12840	1482500	826510
12841	1482621	826397
12842	1482733	826280
12843	1482853	826167
12844	1482977	826057
12845	1483092	825941
12846	1483215	825829
12847	1483334	825716
12848	1483455	825604
12849	1483576	825491
12850	1483686	825373
12851	1483796	825255
12852	1483902	825134
12853	1484022	825021
12854	1484142	824908
12855	1484264	824796
12856	1484392	824688
12857	1484514	824576
12858	1484620	824455
12859	1484722	824332
12860	1484849	824223
12861	1484974	824113
12862	1485083	823994
12863	1485201	823880
12864	1485315	823764
12865	1485438	823653
12866	1485559	823540
12867	1485679	823427
12868	1485804	823317
12869	1485925	823204
12870	1486049	823094
12871	1486151	822971
12872	1486266	822855
12873	1486388	822743
12874	1486499	822625
12875	1486618	822512
12876	1486736	822398
12877	1486860	822287
12878	1486971	822169
12879	1487089	822055
12880	1487213	821945
12881	1487331	821830
12882	1487443	821713
12883	1487569	821604
12884	1487693	821492
12885	1487800	821373
12886	1487916	821257
12887	1488027	821139
12888	1488152	821029
12889	1488266	820913
12890	1488393	820804
12891	1488515	820692
12892	1488625	820574
12893	1488735	820455
12894	1488858	820344
12895	1488977	820230
12896	1489101	820120
12897	1489221	820006
12898	1489337	819891
12899	1489463	819782
12900	1489583	819669
12901	1489707	819558
12902	1489815	819438
12903	1489936	819326
12904	1490064	819217
12905	1490171	819097
12906	1490286	818982
12907	1490381	818855
12908	1490502	818742
12909	1490611	818624
12910	1490739	818515
12911	1490838	818391
12912	1490953	818275
12913	1491071	818160
12914	1491193	818049
12915	1491318	817939
12916	1491448	817831
12917	1491569	817719
12918	1491684	817603
12919	1491810	817493
12920	1491937	817384
12921	1492044	817264
12922	1492173	817156
12923	1492287	817039
12924	1492411	816929
12925	1492526	816813
12926	1492624	816688
12927	1492734	816570
12928	1492858	816459
12929	1492975	816344
12930	1493099	816233
12931	1493226	816124
12932	1493337	816006
12933	1493459	815894
12934	1493578	815781
12935	1493682	815659
12936	1493798	815544
12937	1493908	815426
12938	1494033	815315
12939	1494160	815206
12940	1494266	815086
12941	1494388	814974
12942	1494497	814855
12943	1494621	814744
12944	1494727	814623
12945	1494853	814513
12946	1494973	814400
12947	1495087	814284
12948	1495208	814172
12949	1495326	814057
12950	1495450	813947
12951	1495563	813830
12952	1495680	813715
12953	1495801	813603
12954	1495923	813491
12955	1496037	813375
12956	1496161	813264
12957	1496281	813151
12958	1496405	813040
12959	1496500	812913
12960	1496620	812800
12961	1496734	812684
12962	1496850	812569
12963	1496974	812458
12964	1497086	812341
12965	1497196	812222
12966	1497313	812108
12967	1497430	811993
12968	1497554	811882
12969	1497668	811766
12970	1497775	811646
12971	1497887	811529
12972	1498008	811416
12973	1498107	811292
12974	1498220	811175
12975	1498333	811058
12976	1498458	810948
12977	1498580	810836
12978	1498690	810717
12979	1498814	810606
12980	1498937	810495
12981	1499065	810386
12982	1499179	810270
12983	1499300	810157
12984	1499417	810043
12985	1499532	809927
12986	1499656	809817
12987	1499784	809708
12988	1499896	809590
12989	1500016	809477
12990	1500143	809368
12991	1500268	809257
12992	1500383	809142
12993	1500507	809031
12994	1500631	808920
12995	1500734	808798
12996	1500837	808676
12997	1500960	808564
12998	1501074	808448
12999	1501181	808328
13000	1501304	808216
13001	1501419	808101
13002	1501537	807987
13003	1501652	807871
13004	1501771	807758
13005	1501894	807646
13006	1502013	807532
13007	1502131	807418
13008	1502254	807307
13009	1502373	807193
13010	1502492	807080
13011	1502618	806970
13012	1502732	806854
13013	1502842	806735
13014	1502961	806622
13015	1503087	806512
13016	1503212	806401
13017	1503340	806292
13018	1503454	806176
13019	1503577	806065
13020	1503691	805948
13021	1503813	805836
13022	1503921	805717
13023	1504041	805604
13024	1504167	805494
13025	1504262	805368
13026	1504382	805255
13027	1504509	805145
13028	1504637	805037
13029	1504745	804917
13030	1504858	804800
